message,freq,data,authors,retweeted_authors
rt #pasocial @fdicos10 @liviacolare @bononlau @diegociulli @googleitalia @twitteritalia @facebookitaliab  goodwin! #visitorsromachigipalace,1,2015-11-15,visitorcity,
rt @patriziacavanna: i #socialmedia nella #pubblicamministrazione se ne parla a @palazzo_chigi #pasocial https://t.co/lqa1efp1vy,1,2015-11-17,AngelaGallo1,
rt @piciaro: ogni mattina @mi_bact da il #buongiorno da un posto diverso d'italia anche questo è un punto della #pasocial https://t.co/yzhy…,1,2015-11-17,GiuseppeAriano,
rt @piciaro: per la serie #bestpractices a #pasocial è il momento di @tosochris @comuneditrieste https://t.co/iyz4far8zf,1,2015-11-17,tosochris,
rt @porcreotoscana: 2016 anno di grandi iniziative per spingere all'uso dei social media  @anci_comunicare @comuni_anci #pasocial,1,2015-11-17,ANCI_comunicare,
rt @porcreotoscana: condividere subito i documenti con #slideshare @palazzo_chigi #pasocial,1,2015-11-17,MariPanattoni,
rt @porcreotoscana: definizione di un'identità grafica per la camera. la forza e l'immediatezza delle #infografiche #pasocial @opentoscana …,1,2015-11-17,MariapieraF,
rt @porcreotoscana: #pasocial attività e contenuti della presidenza del consiglio riorganizzati per temi @alemiglioz,1,2015-11-17,MariPanattoni,
rt @porcreotoscana: #pasocial rendere i cittadini informati e parte dei percorsi organizzativi,1,2015-11-17,valenitna,
rt @raffapontra: la rete è fatta di persone. reminder x social media manager #pasocial brava @liviacolare @cittadiniditwtt @ida_leone https…,1,2015-11-17,MariPanattoni,
rt @ricciodel: inizio a guardare l'orario dei treni per andare a #roma per #pasocial il 17 novembre @fdicos10 @lindaemme @andmarru,1,2015-11-09,AndMarru,
rt @ricciodel: @lindaemme @stephirudolph @fdicos10 @andmarru prendo freccia ad arezzo che porta dritta a #pasocial,1,2015-11-10,StephiRudolph,
rt @ricciodel: popolo di #smm (compreso quello di #morandi ovvio) ci troviamo il 17 a roma per #pasocial? @fdicos10 @andmarru @lindaemme @s…,1,2015-11-10,StephiRudolph,
"rt @robertocastaldo: convegno sui #socialnetwork: su 100 spettatori 10 guardano il relatore, 90 il proprio smartphone... me compreso #pasoc…",1,2015-11-17,carlovol,
"rt @robertocastaldo: costo zero e competenze non vanno d'accordo. gli amici degli amici costano poco o niente, i professionisti si pagano #…",1,2015-11-17,ivoriccio,
"rt @robertocastaldo: #pasocial ci siamo (@ stazione roma termini - @fsnews_it in roma, rm) https://t.co/n422i3ylq7",1,2015-11-17,fdicos10,
rt @robertocastaldo: #twitterplurale account condivisi che aumentano la partecipazione delle comunità di riferimento #pasocial,1,2015-11-17,Fabiazep,
"rt @robertocastaldo: @vdr1981 @fedepizzarotti se poi ci si continua a vantare del ""costo zero"" allora si parla bene e si razzola male... #p…",1,2015-11-17,ivoriccio,
"rt @rossetti76: twitter è piattaforma live,public and distribuited,ovvero ""in diretta"",aperta agli altri strumenti e presente ovunque #paso…",1,2015-11-17,AndMarru,
rt @sandromoriconi: perché lo fa @matteorenzi e non lo può fare un normale sindaco? ce lo dice @diegociulli #pasocial @google https://t.co/…,1,2015-11-17,MarcheDel,
rt @saradurantini: @annamasera: il mio ruolo prestato alla pubblica amministrazione #pasocial obiettivi di una strategia sui #social https:…,1,2015-11-17,ASLBERGAMO,
rt @saradurantini: @barbarabarilla i progetti che vengono organizzati possono essere consultabili su @storify e questo crea dinamismo e int…,1,2015-11-17,AndMarru,
rt @saradurantini: @barbarabarilla racconta #pasocial @visit_lazio progetti e attività (come twitter curale),1,2015-11-17,AndMarru,
rt @saradurantini: @eldadle racconta come fare #customercare con #whatsapp #pasocial comune di #brescia,1,2015-11-17,LabbitAcademy,
rt @saradurantini: @emilianoricci strumenti canali e iniziative sui #socialmedia con @opentoscana per essere più vicini ai cittadini #pasoc…,1,2015-11-17,LabbitAcademy,
rt @saradurantini: @fedepizzarotti racconta come i social hanno aiutato nella gestione dell'alluvione che ha colpito #parma più di un anno …,1,2015-11-17,LabbitAcademy,
rt @saradurantini: italia locomotiva europea in fatto di #socialmedia #pasocial @fdicos10 #italiasicura,1,2015-11-17,fdicos10,
rt @saradurantini: laura bononcini: long form post #facebook (quindi non solo nel #giornalismo) #pasocial https://t.co/deydqsy4yc,1,2015-11-17,MariPanattoni,
"rt @saradurantini: @micheledalena #bologna racconta, attraverso sito web e #socialmedia, il coraggio di rinnovare sulle proprie tradizioni …",1,2015-11-17,MariPanattoni,
rt @saradurantini: ragionare sui dati e capire se la strategia sta funzionando @miursocial #pasocial,1,2015-11-17,MariPanattoni,
rt @saradurantini: @regione_abruzzo raccontata da francesco di filippo: alti e bassi nello #storytelling di una regione ricca #pasocial,1,2015-11-17,piciaro,
rt @saradurantini: verso #roma #pasocial #socialmediamanager stati generali della nuova comunicazione pubblica,1,2015-11-17,AndMarru,
rt @sloginlive: livefeed @sloginlive è a #pasocial al iv posto tra i trend italiani da un paio d'ore! @agidgov @mipaafsocial @liviacolare @…,1,2015-11-17,Eosolica,
rt @social_media_it: @istat_it illustra il proprio operato sul web #pasocial https://t.co/cue8earh2w,1,2015-11-17,giopratti,
rt @social_media_it: si parla finalmente di gestione dell'emergenza #pasocial https://t.co/egygfmb9zq,1,2015-11-17,danteferraris,
rt @speziapolis: @cittadiniditwtt @arpalazio attenzione che comunicazione nn stimoli una percezione troppo diversa dalla realtà... eg manip…,1,2015-11-17,valenitna,
rt @steci86: .@marcobani: italia offre più servizi digitali degli altri paesi ma siamo tra ultimi se andiam a vedere l'utilizzo di tali ser…,1,2015-11-17,intoscana,
"rt @stellateodonio: uso maturo dei #social per #pa coincide anche con monitoraggio e ascolto, il dialogo con cittadini parte da qui #pasoci…",1,2015-11-17,danteferraris,
rt @stephirudolph: marco bani cita lutero e le sue 95 tesi per ribadire che senza comunicazione non c'è cambiamento #pasocial,1,2015-11-17,CalvanoMarzia,
rt @stephirudolph: #pasocial le istituzioni devono sviluppare una propria personalità su twitter. le istituzioni sono fatte di cittadini.,1,2015-11-17,ilasalvi,
rt @stephirudolph: @ricciodel @fdicos10 @andmarru @lindaemme ma anche già in treno per chi parte da firenze! #pasocial,1,2015-11-10,RiccioDel,
rt @strategieamm: per la #pa la comunicazione di domani è social #pasocial https://t.co/gc28sujr7z @anci_comunicare,1,2015-11-17,AnciLomb,
rt @tildeblonde: @ilaryag @italia_sicura @agidgov puoi seguire #pasocial o anche @cittadiniditwtt | @fdicos10 :-),1,2015-11-17,CittadinidiTwtt,
"rt @tildeblonde: #pasocial : lo #storytelling cos'è, com'è, che fa? 
@alessioviola @fnicodemo @elisacalessi https://t.co/wlkewg4ak0",1,2015-11-17,9thStory,
rt @toptrendit: #pasocial è appena entrato nei tt italia in posizione #5 [07:36] https://t.co/nc0vydhod9,1,2015-11-17,MariPanattoni,
"rt @toptrendit: tt italia 08:56
1.#1dit
2.#inmente
3.#terremoto
4.haylor
5.#belgiospagna
6.#pasocial
7.parigi
8.siria
9.francia
https://t.c…",1,2015-11-17,AvverbiAmente,
"rt @toptrendit: tt italia 14:26
1.#1dit
2.#pasocial
3.#ioetalks
4.#twittamibeautiful
5.#whenwewereyoung
6.mario cervi
7.fiorella mannoia
8.…",1,2015-11-17,TwBeautiful,
rt @tosochris: @laurabononcini @liviacolare ok certificare account ministri ma  certificare pagine comuni che gestiscono emergenze #pasocia…,1,2015-11-17,LombRacx,
"rt @treendi_it: ultimi #trends 10:20 #1dit, #inmente, #terremoto, #pasocial, #thenbhdinitaly, #news https://t.co/w8vplcxy2a",1,2015-11-17,piciaro,
"rt @treendi_it: ultimi #trends 13:42 #1dit, #pasocial, #ioetalks, #inmente, #whenwewereyoung, #news https://t.co/5xra4h4llh",1,2015-11-17,univernialI,
"rt @treendi_it: ultimi #trends 14:0 #1dit, #pasocial, #ioetalks, #whenwewereyoung, #twittamibeautiful, #news https://t.co/swwldeola5",1,2015-11-17,angioletta83,
"rt @treendi_it: ultimi #trends 9:0 #1dit, #inmente, #terremoto, #belgiospagna, #pasocial, #news https://t.co/t7ebho1ma2",1,2015-11-17,Mikeysmile_Xx,
"rt @trendinaliait: 1. #1dit
2. #6yearsofmyworld
3. #francescamichielinblueroom
4. #amicicasting
5. #pasocial

2015/11/17 15:38 cet https://…",1,2015-11-17,caaaaaarlotta,
"rt @trendinaliait: 1. #1dit
2. #pasocial
3. #inmente
4. #terremoto
5. #coffeebreakla7

2015/11/17 11:15 cet #trndnl https://t.co/1z2nx2qb8e",1,2015-11-17,curlyboylol,
"rt @trendinaliait: 1. #1dit
2. #pasocial
3. #inmente
4. #whenwewereyoung
5. #coffeebreakla7

2015/11/17 12:15 cet #trndnl https://t.co/1z2n…",1,2015-11-17,AndMarru,
"rt @trendinaliait: 1. #1dit
2. #pasocial
3. #ioetalks
4. #inmente
5. #whenwewereyoung

2015/11/17 12:55 cet #trndnl https://t.co/1z2nx2qb8e",1,2015-11-17,LiamPayneslaugh,
"rt @trendinaliait: 1. #1dit
2. #pasocial
3. #ioetalks
4. #inmente
5. #whenwewereyoung

2015/11/17 13:35 cet #trndnl https://t.co/1z2nx2qb8e",1,2015-11-17,xjmalikhug,
"rt @trendinaliait: 1. #1dit
2. #pasocial
3. #ioetalks
4. #twittamibeautiful
5. #inmente

2015/11/17 14:11 cet #trndnl https://t.co/1z2nx2qb…",1,2015-11-17,gaiaaishere,
rt @trendinaliait: @fdicos10 la 1ª menzione del #pasocial appare nel tuo tl. adesso è tendenza in italy! #trndnl,1,2015-11-17,fdicos10,
rt @trendinaliait: il tweet di maggior impatto del trend #pasocial era @fdicos10: https://t.co/qj3qlpkbp5 (36 rts) #trndnl,1,2015-11-17,fdicos10,
rt @trendinaliait: #pasocial è appena entrato in tendenza occupando la posizione 4 in italy. altre tendenze https://t.co/1z2nx2qb8e https:/…,1,2015-11-17,AndMarru,
rt @trendsitalia: #pasocial è ormai una tendenza in italy https://t.co/ez09mcvueo,1,2015-11-17,fdicos10,
rt @ttmobile_: #pasocial è appena entrato nei tt italia in posizione 3,1,2015-11-17,AndMarru,
"rt @ttmobile_: tt italia 08:40
1.#1dit
2.#inmente
3.haylor
4.#terremoto
5.#belgiospagna
6.#pasocial
7.parigi
8.siria
9.francia
10.nathan kr…",1,2015-11-17,magconjustin9,
"rt @ttmobile_: tt italia 09:00
1.#1dit
2.#inmente
3.#terremoto
4.haylor
5.#belgiospagna
6.#pasocial
7.parigi
8.siria
9.francia
https://t.co…",1,2015-11-17,Mikeysmile_Xx,
"rt @ttmobile_: tt italia 10:20
1.#1dit
2.#inmente
3.#terremoto
4.#pasocial
5.belgio-spagna
6.il buongiorno di gramellini
7.#thenbhdinitaly
…",1,2015-11-17,CarlaModena1,
"rt @ttmobile_: tt italia 10:40
1.#1dit
2.#pasocial
3.#inmente
4.#terremoto
5.#coffeebreakla7
6.il buongiorno di gramellini
7.belgio-spagna
…",1,2015-11-17,CarlaModena1,
"rt @ttmobile_: tt italia 11:00
1.#1dit
2.#pasocial
3.#inmente
4.#terremoto
5.#coffeebreakla7
6.il buongiorno di gramellini
7.belgio-spagna
…",1,2015-11-17,CarlaModena1,
"rt @ttmobile_: tt italia 12:20
1.#1dit
2.#pasocial
3.#inmente
4.#whenwewereyoung
5.#ioetalks
6.mario cervi
7.carlo verdone
8.il buongiorno …",1,2015-11-17,CarlaModena1,
"rt @ttmobile_: tt italia 13:40
1.#1dit
2.#pasocial
3.#ioetalks
4.#inmente
5.#whenwewereyoung
6.mario cervi
7.lilo
8.carlo verdone
9.beppe g…",1,2015-11-17,JessicaArmanni,
"rt @ttmobile_: tt italia 15:00
1.#1dit
2.#amicicasting
3.#pasocial
4.#twittamibeautiful
5.#whenwewereyoung
6.mario cervi
7.fiorella mannoia…",1,2015-11-17,DalyRincione01,
rt @turismoveneto: a picture is worth 140 characters @liviacolare #pasocial,1,2015-11-17,Italy_global,
"rt @tuttoparioli: 1. #1dit
2. #pasocial
3. #inmente
4. #terremoto
5. #coffeebreakla7

2015/11/17 11:15 cet #trndnl https://t.co/lc7f3ol5m5 …",1,2015-11-17,AvverbiAmente,
"rt @unitwitts: la call to action sui social e il parere dei cittadini. 
l'esperienza di @mipaafsocial #pasocial https://t.co/rw9vwfszuo",1,2015-11-17,paolomaiolin,
rt @unitwitts: la nuova piazza online è molto affollata: diamo ai cittadini le informazioni che gli interessano @bononlau #pasocial https:/…,1,2015-11-17,gborruso,
rt @valenitna: @alelovari @diritto2punto0 @giovanni_arata aggiungo altra domanda: quante #pasocial usano tool di ascolto o monitoraggio?,1,2015-11-17,coluques,
rt @valenitna: @comunicazionepa sante parole. dove non ci siamo noi ci saranno altri! #pasocial  @francesco_roma,1,2015-11-17,ComunicazionePA,
rt @valenitna: segnalo #pasocial che con #disit @paolonesi @alf_crisci monitoriamo su twitter vigilance  hashtags #socialprociv  https://t.…,1,2015-11-17,paolonesi,
"rt @valentinaarbagi: il social media manager. consigli e testimonianze a #pasocial utili a chi, come me, è solo all'inizio!
seguite anche s…",1,2015-11-17,AndMarru,
rt @vdr1981: i comuni su #twitter? e' smart #pasocial https://t.co/rkgfpseoug,1,2015-11-17,nuppolina,
"rt @vdr1981: mi hanno detto ""il comune non assume grafici"" @fedepizzarotti #pasocial",1,2015-11-17,piciaro,
rt @vdr1981: ogni #cittadino ha una propria bacheca che si differenzia in base ai suoi interessi. la #pa deve saperlo  @bononlau a #pasocial,1,2015-11-17,MariPanattoni,
rt @vdr1981: #pasocial #questemail  https://t.co/9y4kw9ucvp,1,2015-11-17,danteferraris,
rt @vdr1981: prima c'era la tv. adesso i #social. ed in mezzo? #berlusconi? @fnicodemo @alessioviola #pasocial #storytelling https://t.co/7…,1,2015-11-17,GianluBrignola,
"rt @visitorcity: adesso #pasocial via @matera2019 community and social media managers, power to woman! #visitmateracultcapital2019 https://…",1,2015-11-17,piciaro,
"rt @visitorcity: #pasocial buongiorno roma! #visitorsroma#pasocial #visitromachigipalace via @palazzo_chigi @agidgov 
adunata! h.9 https://…",1,2015-11-17,fdicos10,
rt @visitorcity: restart #pasocial via! @mi_bact giuseppe ariano dal 2009 valore paese per l'italia! proudly! #visitorcity https://t.co/4rp…,1,2015-11-17,GiuseppeAriano,
rt @visitorcity: see you next @fdicos10 complimenti alla vs organizzazione via @cittadiniditwtt a #pasocial #visitorsromachigipalace https:…,1,2015-11-17,fdicos10,
rt @visitorcity: social media manager dal vivo #pasocial via @agidgov #visitromachigipalace #visitorcity proudly! https://t.co/nryswkr9bh,1,2015-11-17,diamonddigitalm,
rt @visitorcity: tutti #pasocial @marchetourism @visitlazio @visitveneto @umbriatourism @regione_abruzzo  connections #visitorcity https://…,1,2015-11-17,MarcheTourism,
"rt @vocidipalazzo: @alessioviola che cammina su e giù per il corridoio ricorda l'attesa prima di un esame, lui prima dell'intervento a #pas…",1,2015-11-17,Antonello2011,
rt @vocidipalazzo: nei corridoi della presidenza del consiglio all'evento #pasocial c'è anche @fnicodemo https://t.co/1xpxj5p7rz,1,2015-11-17,piciaro,
"rt @_woobinda: .@diegociulli - ""gli utenti, online, chiedono alla pa risoluzione dei problemi. integrazione con le piattaforme web è  centr…",1,2015-11-17,marcolaudonio,
rt @yleniagifuni: cosa condividiamo sui social? le attività del premier garantendo quasi sempre la diretta #pasocial @agidgov @cittadinidit…,1,2015-11-17,StephiRudolph,
rt @yleniagifuni: gli stati generali della comunicazione pubblica iniziano con un minuto di silenzio #pasocial #opparis https://t.co/kbjktn…,1,2015-11-17,piciaro,
rt @zoncue: #pasocial istituzioni e pa in genere devono rispondere sui social con spirito di servizio @annamasera,1,2015-11-17,MariPanattoni,
rt @zoncue: #pasocial raccontare e informare: la pa su twitter deve essere fonte di informazione primaria e senza filtri @liviacolare,1,2015-11-17,MariPanattoni,
rt @zoncue: social primo esempio smart city. con la pa sui social meno code agli sportelli #pasocial @fdicos10,1,2015-11-17,fdicos10,
ruolo dello #storytelling nella comunicazione pubblica - tavola rotonda #pasocial,1,2015-11-17,SaraDurantini,
"saluto #pasocial convegno interessante con tanti (forse troppi) relatori di qualità, tanti spunti e domande che non ho potuto fare",1,2015-11-17,ChiaraBianchini,
sandro giorgetti apre gli stati generali social-regione @palazzochigi #pasocial  @marchetourism @regionemarcheit https://t.co/5ekjpoxnnm,1,2015-11-17,SandroMoriconi,
"#sandrogiorgetti la figura professionale del social media manager non ha contorni definiti, troppo spazio per l'incompetenza #pasocial",1,2015-11-17,RobertoCastaldo,
sandro giorgetti parla del caso #marche agli stati generali della nuova comunicazione pubblica a #roma #pasocial https://t.co/hfrflnmyjr,1,2015-11-17,MarcheTourism,
"#savethedate: 17/11/15 roma, convegno il social media manager. se fai questo, sarebbe giusto andare. #pasocial https://t.co/emi7jn72gu",1,2015-11-11,FSESicilia2020,
#savethedate: il 17/11 a roma convegno suruolo e importanza del social media manager pubblico #pasocial https://t.co/6cvw2eyxyt,1,2015-11-10,nuppolina,
"scoprire account @montecitorio con @annamasera 
grazie #pasocial!",1,2015-11-17,lafabivi,
se ci fosse un @blablacarit per #pasocial da #firenze ci faccio un pensiero @fdicos10,1,2015-11-10,gabriandreozzi,
see you next @fdicos10 complimenti alla vs organizzazione via @cittadiniditwtt a #pasocial #visitorsromachigipalace https://t.co/dcfprtdmfd,1,2015-11-17,visitorcity,
segnalo #pasocial che con #disit @paolonesi @alf_crisci monitoriamo su twitter vigilance  hashtags #socialprociv  https://t.co/cioqjsqldf,1,2015-11-17,valenitna,
seguo #pasocial attraverso twitter. voglio dire che lavorando con il #miur tutto è più semplice da quando c'è @miursocial. @alemiglioz,1,2015-11-17,virgiliofalco,
